Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total_sales,Profit,Day,Month,Year
8699,WALM035,San Angelo,Home and lifestyle,46.0,3.0,2022-12-20,7:18:00,Cash,4.0,0.48,138.0,66.24,20,12,2022
8700,WALM029,Round Rock,Fashion accessories,59.0,1.0,2021-05-11,11:47:00,Cash,5.0,0.48,59.0,28.32,11,5,2021
8701,WALM089,Southlake,Home and lifestyle,54.0,3.0,2022-11-15,10:08:00,Cash,3.0,0.33,162.0,53.46,15,11,2022
8702,WALM030,Richardson,Fashion accessories,55.0,2.0,2021-12-11,14:09:00,Cash,5.0,0.48,110.0,52.8,11,12,2021
8703,WALM038,Sugar Land,Home and lifestyle,32.0,1.0,2021-11-20,7:20:00,Cash,7.0,0.48,32.0,15.36,20,11,2021
8704,WALM035,San Angelo,Fashion accessories,30.0,3.0,2023-12-26,10:50:00,Cash,3.0,0.48,90.0,43.199999999999996,26,12,2023
8705,WALM087,Waxahachie,Home and lifestyle,37.0,3.0,2020-05-11,8:35:00,Cash,5.0,0.33,111.0,36.63,11,5,2020
8706,WALM086,Rosenberg,Fashion accessories,28.0,2.0,2021-11-11,14:21:00,Cash,3.0,0.33,56.0,18.48,11,11,2021
8707,WALM086,Rosenberg,Home and lifestyle,70.0,1.0,2023-11-17,9:54:00,Cash,6.0,0.33,70.0,23.1,17,11,2023
8708,WALM003,San Antonio,Fashion accessories,75.0,3.0,2023-04-12,15:39:00,Cash,5.0,0.48,225.0,108.0,12,4,2023
8709,WALM082,Weslaco,Home and lifestyle,85.0,2.0,2021-01-12,16:47:00,Cash,7.0,0.33,170.0,56.1,12,1,2021
8710,WALM030,Richardson,Fashion accessories,71.0,2.0,2023-12-12,12:38:00,Cash,4.0,0.48,142.0,68.16,12,12,2023
8711,WALM069,Rockwall,Home and lifestyle,67.0,2.0,2023-12-27,14:40:00,Cash,3.0,0.33,134.0,44.22,27,12,2023
8712,WALM073,Seguin,Fashion accessories,71.0,2.0,2020-12-20,10:35:00,Cash,3.0,0.33,142.0,46.86,20,12,2020
8713,WALM069,Rockwall,Home and lifestyle,46.0,3.0,2021-12-18,13:24:00,Cash,6.0,0.33,138.0,45.54,18,12,2021
8714,WALM086,Rosenberg,Fashion accessories,30.0,2.0,2020-12-29,6:59:00,Cash,4.0,0.33,60.0,19.8,29,12,2020
8715,WALM084,Schertz,Home and lifestyle,62.0,3.0,2022-06-12,10:56:00,Cash,6.0,0.33,186.0,61.38,12,6,2022
8716,WALM038,Sugar Land,Fashion accessories,51.0,2.0,2021-11-11,12:03:00,Cash,7.0,0.48,102.0,48.96,11,11,2021
8717,WALM032,Tyler,Home and lifestyle,65.0,2.0,2022-12-16,6:36:00,Cash,6.0,0.48,130.0,62.4,16,12,2022
8718,WALM099,Weatherford,Fashion accessories,17.0,3.0,2020-11-11,16:32:00,Cash,5.0,0.18,51.0,9.18,11,11,2020
8719,WALM087,Waxahachie,Home and lifestyle,69.0,3.0,2021-11-28,10:26:00,Cash,3.0,0.33,207.0,68.31,28,11,2021
8720,WALM032,Tyler,Fashion accessories,30.0,2.0,2021-12-18,11:12:00,Cash,3.0,0.48,60.0,28.799999999999997,18,12,2021
8721,WALM003,San Antonio,Home and lifestyle,25.0,1.0,2021-11-14,9:56:00,Cash,5.0,0.48,25.0,12.0,14,11,2021
8722,WALM054,Sherman,Fashion accessories,23.0,1.0,2022-01-12,11:38:00,Cash,6.0,0.21,23.0,4.83,12,1,2022
8723,WALM030,Richardson,Home and lifestyle,23.0,3.0,2023-12-25,14:53:00,Cash,6.0,0.48,69.0,33.12,25,12,2023
8724,WALM084,Schertz,Fashion accessories,58.0,3.0,2022-11-20,7:32:00,Cash,7.0,0.33,174.0,57.42,20,11,2022
8725,WALM050,Victoria,Home and lifestyle,73.0,1.0,2023-12-19,9:06:00,Ewallet,5.0,0.48,73.0,35.04,19,12,2023
8726,WALM082,Weslaco,Fashion accessories,52.0,1.0,2020-12-17,7:56:00,Cash,6.0,0.33,52.0,17.16,17,12,2020
8727,WALM003,San Antonio,Home and lifestyle,54.0,2.0,2023-05-11,10:53:00,Cash,4.0,0.48,108.0,51.839999999999996,11,5,2023
8728,WALM084,Schertz,Fashion accessories,35.0,3.0,2022-11-28,12:33:00,Cash,5.0,0.33,105.0,34.65,28,11,2022
8729,WALM038,Sugar Land,Home and lifestyle,85.0,1.0,2022-12-13,15:37:00,Cash,5.0,0.48,85.0,40.8,13,12,2022
8730,WALM054,Sherman,Fashion accessories,75.0,2.0,2020-12-21,10:03:00,Cash,6.0,0.21,150.0,31.5,21,12,2020
8731,WALM029,Round Rock,Home and lifestyle,45.0,3.0,2020-07-11,9:28:00,Cash,3.0,0.48,135.0,64.8,11,7,2020
8732,WALM046,Temple,Fashion accessories,33.0,1.0,2020-11-21,12:15:00,Cash,6.0,0.48,33.0,15.84,21,11,2020
8733,WALM030,Richardson,Home and lifestyle,56.0,2.0,2022-10-11,14:27:00,Cash,6.0,0.48,112.0,53.76,11,10,2022
8734,WALM032,Tyler,Fashion accessories,85.0,1.0,2021-03-12,6:23:00,Cash,7.0,0.48,85.0,40.8,12,3,2021
8735,WALM084,Schertz,Home and lifestyle,26.0,2.0,2020-06-12,14:13:00,Cash,7.0,0.33,52.0,17.16,12,6,2020
8736,WALM003,San Antonio,Fashion accessories,15.0,1.0,2022-12-27,15:33:00,Cash,4.0,0.48,15.0,7.199999999999999,27,12,2022
8737,WALM087,Waxahachie,Home and lifestyle,34.0,3.0,2022-12-31,14:04:00,Cash,7.0,0.33,102.0,33.660000000000004,31,12,2022
8738,WALM030,Richardson,Fashion accessories,20.0,2.0,2020-11-18,6:02:00,Cash,7.0,0.48,40.0,19.2,18,11,2020
8739,WALM054,Sherman,Home and lifestyle,42.0,3.0,2023-11-23,6:01:00,Cash,6.0,0.21,126.0,26.459999999999997,23,11,2023
8740,WALM099,Weatherford,Fashion accessories,43.0,2.0,2023-12-29,15:42:00,Cash,6.0,0.18,86.0,15.479999999999999,29,12,2023
8741,WALM055,Waxahachie,Home and lifestyle,20.0,3.0,2023-12-14,7:07:00,Cash,7.0,0.33,60.0,19.8,14,12,2023
8742,WALM089,Southlake,Fashion accessories,83.0,1.0,2022-02-11,15:45:00,Cash,5.0,0.33,83.0,27.39,11,2,2022
8743,WALM069,Rockwall,Home and lifestyle,53.0,3.0,2022-11-22,12:38:00,Cash,5.0,0.33,159.0,52.470000000000006,22,11,2022
8744,WALM046,Temple,Fashion accessories,17.0,3.0,2022-12-11,9:42:00,Cash,5.0,0.48,51.0,24.48,11,12,2022
8745,WALM032,Tyler,Home and lifestyle,26.0,1.0,2022-11-16,11:10:00,Cash,4.0,0.48,26.0,12.48,16,11,2022
8746,WALM084,Schertz,Fashion accessories,38.0,2.0,2021-11-25,7:50:00,Cash,6.0,0.33,76.0,25.080000000000002,25,11,2021
8747,WALM003,San Antonio,Home and lifestyle,63.0,3.0,2023-08-11,7:41:00,Cash,7.0,0.48,189.0,90.72,11,8,2023
8748,WALM046,Temple,Fashion accessories,57.0,2.0,2021-11-27,15:47:00,Cash,4.0,0.48,114.0,54.72,27,11,2021
8749,WALM074,Weslaco,Home and lifestyle,34.0,2.0,2023-08-11,16:25:00,Cash,5.0,0.33,68.0,22.44,11,8,2023
8750,WALM099,Weatherford,Fashion accessories,20.0,2.0,2021-12-29,6:52:00,Cash,6.0,0.18,40.0,7.199999999999999,29,12,2021
8751,WALM087,Waxahachie,Home and lifestyle,62.0,1.0,2021-11-24,8:56:00,Cash,4.0,0.33,62.0,20.46,24,11,2021
8752,WALM065,Texas City,Fashion accessories,30.0,2.0,2023-04-12,7:11:00,Cash,3.0,0.33,60.0,19.8,12,4,2023
8753,WALM065,Texas City,Home and lifestyle,64.0,1.0,2021-11-11,9:26:00,Cash,5.0,0.33,64.0,21.12,11,11,2021
8754,WALM055,Waxahachie,Fashion accessories,34.0,2.0,2023-02-12,7:42:00,Cash,4.0,0.33,68.0,22.44,12,2,2023
8755,WALM038,Sugar Land,Home and lifestyle,44.0,1.0,2020-01-12,13:40:00,Cash,3.0,0.48,44.0,21.119999999999997,12,1,2020
8756,WALM073,Seguin,Fashion accessories,45.0,2.0,2021-07-11,6:20:00,Cash,6.0,0.33,90.0,29.700000000000003,11,7,2021
8757,WALM058,Port Arthur,Home and lifestyle,15.0,1.0,2023-11-29,7:16:00,Cash,4.0,0.33,15.0,4.95,29,11,2023
8758,WALM087,Waxahachie,Fashion accessories,42.0,3.0,2022-11-18,12:48:00,Cash,5.0,0.33,126.0,41.580000000000005,18,11,2022
8759,WALM025,Waco,Home and lifestyle,72.0,3.0,2022-11-19,10:44:00,Cash,4.0,0.48,216.0,103.67999999999999,19,11,2022
8760,WALM035,San Angelo,Fashion accessories,55.0,1.0,2020-12-23,6:47:00,Cash,5.0,0.48,55.0,26.4,23,12,2020
8761,WALM065,Texas City,Home and lifestyle,18.0,3.0,2020-06-11,6:08:00,Cash,3.0,0.33,54.0,17.82,11,6,2020
8762,WALM086,Rosenberg,Fashion accessories,51.0,2.0,2022-11-13,11:31:00,Cash,6.0,0.33,102.0,33.660000000000004,13,11,2022
8763,WALM075,San Marcos,Home and lifestyle,46.0,1.0,2020-01-11,7:22:00,Cash,4.0,0.33,46.0,15.180000000000001,11,1,2020
8764,WALM055,Waxahachie,Fashion accessories,42.0,3.0,2023-11-30,11:35:00,Cash,3.0,0.33,126.0,41.580000000000005,30,11,2023
8765,WALM073,Seguin,Home and lifestyle,23.0,3.0,2023-01-12,13:50:00,Cash,3.0,0.33,69.0,22.77,12,1,2023
8766,WALM029,Round Rock,Fashion accessories,15.0,2.0,2022-11-14,15:18:00,Cash,6.0,0.48,30.0,14.399999999999999,14,11,2022
8767,WALM038,Sugar Land,Home and lifestyle,27.0,3.0,2021-06-12,14:35:00,Cash,6.0,0.48,81.0,38.879999999999995,12,6,2021
8768,WALM054,Sherman,Fashion accessories,49.0,2.0,2020-11-25,15:25:00,Cash,4.0,0.21,98.0,20.58,25,11,2020
8769,WALM084,Schertz,Home and lifestyle,59.0,3.0,2023-12-12,11:33:00,Cash,3.0,0.33,177.0,58.410000000000004,12,12,2023
8770,WALM029,Round Rock,Fashion accessories,74.0,2.0,2021-11-20,9:17:00,Cash,6.0,0.48,148.0,71.03999999999999,20,11,2021
8771,WALM055,Waxahachie,Home and lifestyle,74.0,2.0,2023-12-29,8:59:00,Cash,7.0,0.33,148.0,48.84,29,12,2023
8772,WALM035,San Angelo,Fashion accessories,79.0,2.0,2021-11-30,12:07:00,Cash,3.0,0.48,158.0,75.84,30,11,2021
8773,WALM054,Sherman,Home and lifestyle,75.0,3.0,2021-11-17,11:51:00,Cash,6.0,0.21,225.0,47.25,17,11,2021
8774,WALM058,Port Arthur,Fashion accessories,73.0,1.0,2021-08-11,14:25:00,Cash,6.0,0.33,73.0,24.09,11,8,2021
8775,WALM074,Weslaco,Home and lifestyle,84.0,2.0,2022-12-18,11:57:00,Cash,6.0,0.33,168.0,55.440000000000005,18,12,2022
8776,WALM054,Sherman,Fashion accessories,35.0,1.0,2021-12-28,11:07:00,Cash,6.0,0.21,35.0,7.35,28,12,2021
8777,WALM032,Tyler,Home and lifestyle,62.0,1.0,2020-01-12,11:27:00,Cash,4.0,0.48,62.0,29.759999999999998,12,1,2020
8778,WALM009,Plano,Fashion accessories,45.0,2.0,2021-04-12,11:06:00,Cash,5.0,0.48,90.0,43.199999999999996,12,4,2021
8779,WALM074,Weslaco,Home and lifestyle,77.0,3.0,2021-08-12,16:39:00,Cash,3.0,0.33,231.0,76.23,12,8,2021
8780,WALM029,Round Rock,Fashion accessories,29.0,3.0,2023-07-12,14:24:00,Cash,3.0,0.48,87.0,41.76,12,7,2023
8781,WALM073,Seguin,Home and lifestyle,73.0,1.0,2022-02-12,11:33:00,Cash,5.0,0.33,73.0,24.09,12,2,2022
8782,WALM058,Port Arthur,Fashion accessories,20.0,2.0,2021-12-21,15:09:00,Cash,3.0,0.33,40.0,13.200000000000001,21,12,2021
8783,WALM089,Southlake,Home and lifestyle,48.0,1.0,2023-12-17,6:43:00,Cash,7.0,0.33,48.0,15.84,17,12,2023
8784,WALM086,Rosenberg,Fashion accessories,18.0,2.0,2023-11-26,15:58:00,Cash,6.0,0.33,36.0,11.88,26,11,2023
8785,WALM050,Victoria,Home and lifestyle,35.0,3.0,2022-03-12,14:26:00,Credit card,3.0,0.48,105.0,50.4,12,3,2022
8786,WALM084,Schertz,Fashion accessories,77.0,1.0,2023-11-24,13:33:00,Cash,3.0,0.33,77.0,25.41,24,11,2023
8787,WALM069,Rockwall,Home and lifestyle,83.0,1.0,2023-09-11,7:41:00,Cash,3.0,0.33,83.0,27.39,11,9,2023
8788,WALM003,San Antonio,Fashion accessories,84.0,2.0,2023-09-11,16:41:00,Cash,3.0,0.48,168.0,80.64,11,9,2023
8789,WALM058,Port Arthur,Home and lifestyle,47.0,1.0,2022-12-23,16:57:00,Cash,4.0,0.33,47.0,15.510000000000002,23,12,2022
8790,WALM035,San Angelo,Fashion accessories,58.0,2.0,2022-07-11,9:12:00,Cash,4.0,0.48,116.0,55.68,11,7,2022
8791,WALM099,Weatherford,Home and lifestyle,22.0,2.0,2022-04-11,10:12:00,Cash,7.0,0.18,44.0,7.92,11,4,2022
8792,WALM084,Schertz,Fashion accessories,66.0,1.0,2020-05-12,15:33:00,Cash,7.0,0.33,66.0,21.78,12,5,2020
8793,WALM065,Texas City,Home and lifestyle,71.0,3.0,2022-12-24,7:23:00,Cash,4.0,0.33,213.0,70.29,24,12,2022
8794,WALM003,San Antonio,Fashion accessories,74.0,2.0,2023-12-14,10:14:00,Cash,6.0,0.48,148.0,71.03999999999999,14,12,2023
8795,WALM087,Waxahachie,Home and lifestyle,84.0,3.0,2022-07-12,9:44:00,Cash,6.0,0.33,252.0,83.16000000000001,12,7,2022
8796,WALM073,Seguin,Fashion accessories,38.0,3.0,2020-12-13,16:59:00,Cash,6.0,0.33,114.0,37.620000000000005,13,12,2020
8797,WALM056,Rowlett,Home and lifestyle,84.0,1.0,2020-09-12,8:39:00,Cash,3.0,0.33,84.0,27.720000000000002,12,9,2020
8798,WALM074,Weslaco,Fashion accessories,21.0,1.0,2023-12-25,12:06:00,Cash,5.0,0.33,21.0,6.930000000000001,25,12,2023
8799,WALM030,Richardson,Home and lifestyle,48.0,1.0,2021-11-19,11:07:00,Cash,3.0,0.48,48.0,23.04,19,11,2021
8800,WALM087,Waxahachie,Fashion accessories,64.0,1.0,2022-11-28,14:50:00,Cash,7.0,0.33,64.0,21.12,28,11,2022
8801,WALM003,San Antonio,Home and lifestyle,82.0,3.0,2023-11-14,16:17:00,Cash,7.0,0.48,246.0,118.08,14,11,2023
8802,WALM084,Schertz,Fashion accessories,64.0,3.0,2023-04-11,8:32:00,Cash,6.0,0.33,192.0,63.36,11,4,2023
8803,WALM055,Waxahachie,Home and lifestyle,60.0,3.0,2022-08-11,8:29:00,Cash,5.0,0.33,180.0,59.400000000000006,11,8,2022
8804,WALM084,Schertz,Fashion accessories,65.0,2.0,2023-11-15,7:31:00,Cash,4.0,0.33,130.0,42.9,15,11,2023
8805,WALM086,Rosenberg,Home and lifestyle,83.0,1.0,2023-12-16,10:57:00,Cash,6.0,0.33,83.0,27.39,16,12,2023
8806,WALM003,San Antonio,Fashion accessories,71.0,3.0,2021-09-11,13:25:00,Cash,6.0,0.48,213.0,102.24,11,9,2021
8807,WALM065,Texas City,Home and lifestyle,24.0,1.0,2023-04-11,16:09:00,Cash,4.0,0.33,24.0,7.92,11,4,2023
8808,WALM003,San Antonio,Fashion accessories,42.0,2.0,2022-12-26,11:23:00,Cash,4.0,0.48,84.0,40.32,26,12,2022
8809,WALM089,Southlake,Home and lifestyle,28.0,3.0,2023-06-11,6:49:00,Cash,4.0,0.33,84.0,27.720000000000002,11,6,2023
8810,WALM056,Rowlett,Fashion accessories,28.0,2.0,2021-03-11,9:17:00,Cash,4.0,0.33,56.0,18.48,11,3,2021
8811,WALM003,San Antonio,Home and lifestyle,67.0,1.0,2021-12-18,12:25:00,Cash,7.0,0.48,67.0,32.16,18,12,2021
8812,WALM009,Plano,Fashion accessories,81.0,1.0,2023-12-19,7:19:00,Cash,3.0,0.48,81.0,38.879999999999995,19,12,2023
8813,WALM038,Sugar Land,Home and lifestyle,32.0,2.0,2021-11-11,15:41:00,Cash,3.0,0.48,64.0,30.72,11,11,2021
8814,WALM058,Port Arthur,Fashion accessories,62.0,2.0,2021-07-11,14:43:00,Cash,4.0,0.33,124.0,40.92,11,7,2021
8815,WALM029,Round Rock,Home and lifestyle,78.0,1.0,2021-10-11,9:21:00,Cash,5.0,0.48,78.0,37.44,11,10,2021
8816,WALM084,Schertz,Fashion accessories,57.0,3.0,2021-12-27,10:04:00,Cash,4.0,0.33,171.0,56.43,27,12,2021
8817,WALM055,Waxahachie,Home and lifestyle,34.0,1.0,2023-02-12,8:11:00,Cash,4.0,0.33,34.0,11.22,12,2,2023
8818,WALM086,Rosenberg,Fashion accessories,47.0,2.0,2022-09-11,14:10:00,Cash,3.0,0.33,94.0,31.020000000000003,11,9,2022
8819,WALM086,Rosenberg,Home and lifestyle,84.0,2.0,2022-11-15,11:05:00,Cash,6.0,0.33,168.0,55.440000000000005,15,11,2022
8820,WALM069,Rockwall,Fashion accessories,73.0,3.0,2023-01-12,15:29:00,Cash,5.0,0.33,219.0,72.27000000000001,12,1,2023
8821,WALM084,Schertz,Home and lifestyle,65.0,1.0,2022-11-21,7:13:00,Cash,5.0,0.33,65.0,21.45,21,11,2022
8822,WALM058,Port Arthur,Fashion accessories,61.0,2.0,2021-10-11,10:45:00,Cash,6.0,0.33,122.0,40.260000000000005,11,10,2021
8823,WALM075,San Marcos,Home and lifestyle,36.0,2.0,2021-11-19,14:13:00,Cash,4.0,0.33,72.0,23.76,19,11,2021
8824,WALM087,Waxahachie,Fashion accessories,56.0,2.0,2020-06-11,11:10:00,Cash,3.0,0.33,112.0,36.96,11,6,2020
8825,WALM073,Seguin,Home and lifestyle,21.0,1.0,2021-11-20,6:40:00,Cash,5.0,0.33,21.0,6.930000000000001,20,11,2021
8826,WALM035,San Angelo,Fashion accessories,36.0,2.0,2020-01-11,12:17:00,Cash,6.0,0.48,72.0,34.56,11,1,2020
8827,WALM030,Richardson,Home and lifestyle,57.0,2.0,2022-11-20,8:30:00,Cash,4.0,0.48,114.0,54.72,20,11,2022
8828,WALM084,Schertz,Fashion accessories,70.0,2.0,2023-11-19,15:10:00,Cash,3.0,0.33,140.0,46.2,19,11,2023
8829,WALM003,San Antonio,Home and lifestyle,50.0,2.0,2022-12-24,12:28:00,Cash,7.0,0.48,100.0,48.0,24,12,2022
8830,WALM056,Rowlett,Fashion accessories,21.0,3.0,2022-10-11,11:48:00,Cash,3.0,0.33,63.0,20.790000000000003,11,10,2022
8831,WALM073,Seguin,Home and lifestyle,69.0,2.0,2023-07-12,9:58:00,Cash,7.0,0.33,138.0,45.54,12,7,2023
8832,WALM030,Richardson,Fashion accessories,78.0,2.0,2021-11-20,12:39:00,Cash,6.0,0.48,156.0,74.88,20,11,2021
8833,WALM082,Weslaco,Home and lifestyle,46.0,2.0,2023-11-18,8:46:00,Cash,7.0,0.33,92.0,30.360000000000003,18,11,2023
8834,WALM038,Sugar Land,Fashion accessories,43.0,1.0,2020-12-14,16:37:00,Cash,4.0,0.48,43.0,20.64,14,12,2020
8835,WALM032,Tyler,Home and lifestyle,71.0,1.0,2021-12-13,10:14:00,Cash,7.0,0.48,71.0,34.08,13,12,2021
8836,WALM056,Rowlett,Fashion accessories,40.0,3.0,2022-12-16,11:21:00,Cash,6.0,0.33,120.0,39.6,16,12,2022
8837,WALM075,San Marcos,Home and lifestyle,52.0,2.0,2020-12-22,16:09:00,Cash,6.0,0.33,104.0,34.32,22,12,2020
8838,WALM087,Waxahachie,Fashion accessories,83.0,1.0,2023-08-11,16:29:00,Cash,7.0,0.33,83.0,27.39,11,8,2023
8839,WALM025,Waco,Home and lifestyle,37.0,3.0,2020-11-21,15:15:00,Cash,7.0,0.48,111.0,53.28,21,11,2020
8840,WALM065,Texas City,Fashion accessories,15.0,1.0,2020-11-20,16:23:00,Cash,3.0,0.33,15.0,4.95,20,11,2020
8841,WALM038,Sugar Land,Home and lifestyle,52.0,1.0,2023-12-19,6:58:00,Cash,4.0,0.48,52.0,24.96,19,12,2023
8842,WALM035,San Angelo,Fashion accessories,24.0,3.0,2021-04-11,13:17:00,Cash,4.0,0.48,72.0,34.56,11,4,2021
8843,WALM054,Sherman,Home and lifestyle,39.0,3.0,2021-01-11,7:16:00,Cash,6.0,0.21,117.0,24.57,11,1,2021
8844,WALM073,Seguin,Fashion accessories,77.0,2.0,2020-01-11,14:58:00,Cash,4.0,0.33,154.0,50.82,11,1,2020
8845,WALM030,Richardson,Home and lifestyle,69.0,3.0,2022-12-25,12:26:00,Cash,4.0,0.48,207.0,99.36,25,12,2022
8846,WALM055,Waxahachie,Fashion accessories,63.0,1.0,2020-11-15,15:13:00,Cash,6.0,0.33,63.0,20.790000000000003,15,11,2020
8847,WALM032,Tyler,Home and lifestyle,67.0,2.0,2022-12-17,10:22:00,Cash,5.0,0.48,134.0,64.32,17,12,2022
8848,WALM073,Seguin,Fashion accessories,17.0,3.0,2022-05-11,15:00:00,Cash,4.0,0.33,51.0,16.830000000000002,11,5,2022
8849,WALM035,San Angelo,Home and lifestyle,38.0,1.0,2023-08-12,13:30:00,Cash,7.0,0.48,38.0,18.24,12,8,2023
8850,WALM035,San Angelo,Fashion accessories,64.0,2.0,2020-09-11,8:50:00,Cash,6.0,0.48,128.0,61.44,11,9,2020
8851,WALM032,Tyler,Home and lifestyle,60.0,2.0,2021-01-12,15:42:00,Cash,7.0,0.48,120.0,57.599999999999994,12,1,2021
8852,WALM046,Temple,Fashion accessories,20.0,2.0,2023-11-23,16:05:00,Cash,3.0,0.48,40.0,19.2,23,11,2023
8853,WALM054,Sherman,Home and lifestyle,26.0,1.0,2020-10-11,14:53:00,Cash,6.0,0.21,26.0,5.46,11,10,2020
8854,WALM074,Weslaco,Fashion accessories,62.0,2.0,2023-12-11,14:37:00,Cash,5.0,0.33,124.0,40.92,11,12,2023
8855,WALM058,Port Arthur,Home and lifestyle,46.0,2.0,2021-11-21,7:38:00,Cash,5.0,0.33,92.0,30.360000000000003,21,11,2021
8856,WALM009,Plano,Fashion accessories,25.0,2.0,2021-01-12,9:16:00,Cash,4.0,0.48,50.0,24.0,12,1,2021
8857,WALM050,Victoria,Home and lifestyle,76.0,2.0,2023-12-17,12:41:00,Credit card,3.0,0.48,152.0,72.96,17,12,2023
8858,WALM089,Southlake,Fashion accessories,51.0,3.0,2022-11-11,6:10:00,Cash,4.0,0.33,153.0,50.49,11,11,2022
8859,WALM073,Seguin,Home and lifestyle,71.0,2.0,2021-12-24,13:39:00,Cash,3.0,0.33,142.0,46.86,24,12,2021
8860,WALM038,Sugar Land,Fashion accessories,51.0,2.0,2021-05-12,10:19:00,Cash,4.0,0.48,102.0,48.96,12,5,2021
8861,WALM009,Plano,Home and lifestyle,64.0,2.0,2020-11-15,14:12:00,Cash,5.0,0.48,128.0,61.44,15,11,2020
8862,WALM086,Rosenberg,Fashion accessories,58.0,2.0,2021-07-09,13:37:00,Cash,6.0,0.33,116.0,38.28,9,7,2021
8863,WALM069,Rockwall,Home and lifestyle,84.0,3.0,2023-07-27,10:54:00,Cash,6.0,0.33,252.0,83.16000000000001,27,7,2023
8864,WALM075,San Marcos,Fashion accessories,25.0,2.0,2020-07-24,15:46:00,Cash,5.0,0.33,50.0,16.5,24,7,2020
8865,WALM099,Weatherford,Home and lifestyle,17.0,3.0,2023-04-13,14:30:00,Cash,5.0,0.18,51.0,9.18,13,4,2023
8866,WALM099,Weatherford,Fashion accessories,61.0,3.0,2022-04-26,13:25:00,Cash,5.0,0.18,183.0,32.94,26,4,2022
8867,WALM084,Schertz,Home and lifestyle,34.0,2.0,2022-07-08,16:55:00,Cash,4.0,0.33,68.0,22.44,8,7,2022
8868,WALM038,Sugar Land,Fashion accessories,72.0,1.0,2023-10-15,9:31:00,Cash,3.0,0.48,72.0,34.56,15,10,2023
8869,WALM082,Weslaco,Home and lifestyle,64.0,3.0,2022-06-17,7:25:00,Cash,6.0,0.33,192.0,63.36,17,6,2022
8870,WALM073,Seguin,Fashion accessories,57.0,1.0,2022-09-15,8:36:00,Cash,4.0,0.33,57.0,18.810000000000002,15,9,2022
8871,WALM055,Waxahachie,Home and lifestyle,34.0,3.0,2023-06-01,10:52:00,Cash,3.0,0.33,102.0,33.660000000000004,1,6,2023
8872,WALM030,Richardson,Fashion accessories,24.0,1.0,2022-03-16,11:38:00,Cash,7.0,0.48,24.0,11.52,16,3,2022
8873,WALM086,Rosenberg,Home and lifestyle,58.0,3.0,2022-01-02,14:34:00,Cash,6.0,0.33,174.0,57.42,2,1,2022
8874,WALM003,San Antonio,Fashion accessories,52.0,2.0,2020-08-03,6:47:00,Cash,6.0,0.48,104.0,49.92,3,8,2020
8875,WALM069,Rockwall,Home and lifestyle,15.0,1.0,2021-09-24,10:23:00,Cash,3.0,0.33,15.0,4.95,24,9,2021
8876,WALM058,Port Arthur,Fashion accessories,61.0,3.0,2020-12-17,16:32:00,Cash,6.0,0.33,183.0,60.39,17,12,2020
8877,WALM084,Schertz,Home and lifestyle,41.0,1.0,2020-07-15,9:17:00,Cash,7.0,0.33,41.0,13.530000000000001,15,7,2020
8878,WALM099,Weatherford,Fashion accessories,48.0,2.0,2021-04-04,13:15:00,Cash,3.0,0.18,96.0,17.28,4,4,2021
8879,WALM050,Victoria,Home and lifestyle,36.0,3.0,2022-06-14,13:15:00,Credit card,4.0,0.48,108.0,51.839999999999996,14,6,2022
8880,WALM058,Port Arthur,Fashion accessories,57.0,2.0,2021-09-15,16:11:00,Cash,6.0,0.33,114.0,37.620000000000005,15,9,2021
8881,WALM046,Temple,Home and lifestyle,56.0,3.0,2023-09-21,8:24:00,Cash,3.0,0.48,168.0,80.64,21,9,2023
8882,WALM032,Tyler,Fashion accessories,54.0,3.0,2021-09-03,11:54:00,Cash,7.0,0.48,162.0,77.75999999999999,3,9,2021
8883,WALM082,Weslaco,Home and lifestyle,27.0,1.0,2023-09-23,10:41:00,Cash,5.0,0.33,27.0,8.91,23,9,2023
8884,WALM087,Waxahachie,Fashion accessories,68.0,1.0,2023-12-17,6:18:00,Cash,3.0,0.33,68.0,22.44,17,12,2023
8885,WALM065,Texas City,Home and lifestyle,28.0,1.0,2020-11-27,12:53:00,Cash,3.0,0.33,28.0,9.24,27,11,2020
8886,WALM054,Sherman,Fashion accessories,42.0,1.0,2022-08-26,8:25:00,Cash,7.0,0.21,42.0,8.82,26,8,2022
8887,WALM056,Rowlett,Home and lifestyle,80.0,2.0,2022-09-04,10:26:00,Cash,7.0,0.33,160.0,52.800000000000004,4,9,2022
8888,WALM075,San Marcos,Fashion accessories,68.0,3.0,2022-10-27,10:38:00,Cash,6.0,0.33,204.0,67.32000000000001,27,10,2022
8889,WALM038,Sugar Land,Home and lifestyle,37.0,2.0,2022-02-15,7:32:00,Cash,3.0,0.48,74.0,35.519999999999996,15,2,2022
8890,WALM069,Rockwall,Fashion accessories,82.0,1.0,2021-02-04,9:08:00,Cash,4.0,0.33,82.0,27.060000000000002,4,2,2021
8891,WALM032,Tyler,Home and lifestyle,53.0,2.0,2020-05-01,16:07:00,Cash,5.0,0.48,106.0,50.879999999999995,1,5,2020
8892,WALM029,Round Rock,Fashion accessories,48.0,1.0,2021-04-30,10:21:00,Cash,3.0,0.48,48.0,23.04,30,4,2021
